ID,X_pix,Y_pix,RA_deg,Dec_deg,Fluxo,Erro_Fluxo,SNR,Mag_Inst,Erro_Mag,Std_Fundo_Local,Area_Ap,Exptime
1882,2008.2346608360435,1328.3908041816749,276.53084121960944,-14.793650964834558,1980849.9965642279,1411.1765282178917,1403.6868931385573,-10.134533850912817,0.0007734630887465523,3.344222022651961,399.56645685892516,175
1960,1553.526625777577,1376.1919972247156,276.52560855238994,-14.859468867536332,514938.5918873254,720.3655655200618,714.8295484051488,-8.671793481010491,0.001518823616654205,3.344222022651961,399.56645685892516,175
576,3052.9592104401177,409.09287015864476,276.6636697096942,-14.638984189453007,382807.2225074894,628.5136804836791,609.0674465715626,-8.349855186061676,0.0017825612025587634,3.344222022651961,399.56645685892516,175
2323,398.4619626886507,1648.593485834326,276.48978001220013,-15.027221876243422,269155.85827038455,524.1669699186726,513.4925962850074,-7.967414470344875,0.002114344019475203,3.344222022651961,399.56645685892516,175
1402,126.788051121174,983.7579165269697,276.5902598257935,-15.063771461153435,249087.8264871017,505.7987703431413,492.46427846812844,-7.883286135918521,0.002204626908934807,3.344222022651961,399.56645685892516,175
800,95.55830420534257,564.1539244037978,276.6531052578363,-15.06659239948782,216817.82443069722,470.6502650167134,460.67715360363763,-7.7326423341781485,0.002356748085958103,3.344222022651961,399.56645685892516,175
259,1724.2240933813553,195.60953798970183,276.70118873437264,-14.829961633269454,204143.41484051791,459.29824451337794,444.4680929638777,-7.667243316343613,0.002442695026228206,3.344222022651961,399.56645685892516,175
1583,490.359294528917,1116.6083827737612,276.5688619802481,-15.011840836009434,202696.60994890795,455.1962824107426,445.29495907878777,-7.659521091496875,0.0024381591973240886,3.344222022651961,399.56645685892516,175
981,823.8626407750378,683.9524002445806,276.63208255273423,-14.961959848399976,188240.1852090859,439.01847205872065,428.7750907754696,-7.57918573195806,0.002532096717737115,3.344222022651961,399.56645685892516,175
2780,1250.715799391167,1972.2005022399374,276.43789448875424,-14.905562693912403,167896.82634621736,413.6844634041557,405.8572201735985,-7.455011095798061,0.002675078687858776,3.344222022651961,399.56645685892516,175
1493,1272.9658535917915,1050.536647888691,276.57541676516973,-14.89863333241049,153295.19654703548,395.7348892525629,387.3684143355897,-7.35622624477767,0.002802758200774272,3.344222022651961,399.56645685892516,175
1592,1622.1749658755573,1125.341785110016,276.56277368977527,-14.848538180516538,151938.97316582585,394.1899543958269,385.44608118870514,-7.346577845855835,0.0028167363815237946,3.344222022651961,399.56645685892516,175
2291,101.22768251464169,1614.755866126816,276.49608703327135,-15.069966283453928,125018.57639893744,358.2569378074828,348.96344831183393,-7.134841251367239,0.003111214097786591,3.344222022651961,399.56645685892516,175
1113,1789.6045676517795,774.4265024357223,276.6144654890847,-14.822927407959847,120163.91748493523,351.5293400711792,341.83182962936723,-7.091840074287799,0.0031761231865890765,3.344222022651961,399.56645685892516,175
1653,472.8263151573346,1168.955595023753,276.5611157526292,-15.014580822217608,111902.68316730738,345.74753773811716,323.6543169602176,-7.014506128358157,0.003354504924256735,3.344222022651961,399.56645685892516,175
2627,1152.0524225397494,1864.7343785679511,276.454348262143,-14.919366754026957,111339.51393148815,338.77215667006936,328.6560354483968,-7.00902818078581,0.003303453711168706,3.344222022651961,399.56645685892516,175
1520,925.9813341811196,1066.4422817868276,276.5745089446456,-14.948774969721581,109708.65788385647,337.45544526217765,325.1056085303974,-6.993007133702652,0.0033395302065312945,3.344222022651961,399.56645685892516,175
2756,1404.48719165899,1956.2624308224135,276.43963499970465,-14.883315283529914,99602.81468796596,320.64651560423243,310.6312086388106,-6.88808390672754,0.003495141408223435,3.344222022651961,399.56645685892516,175
424,1095.94408862843,303.1820600036244,276.6878090009708,-14.921122149666028,88028.82930884694,306.45322612065365,287.25045718457903,-6.753967193867577,0.0037796284491284898,3.344222022651961,399.56645685892516,175
1039,1235.3880123244196,725.3682536594952,276.624142522106,-14.90272824154361,87489.86897415295,304.53841124882007,287.28681093259604,-6.747299293601326,0.003779150168695805,3.344222022651961,399.56645685892516,175
116,906.0653234846986,95.03136831105294,276.71972866866247,-14.947677082966264,87203.50965529663,302.43686858030816,288.33624043472355,-6.743739788816823,0.0037653955616647216,3.344222022651961,399.56645685892516,175
2829,862.0519629121912,2005.22111728531,276.4345815378122,-14.961760730638806,84854.82799683188,298.214085013944,284.5433272974488,-6.714096271958319,0.00381558763057922,3.344222022651961,399.56645685892516,175
486,2558.8840526212907,348.16417078651534,276.67485372428723,-14.710075880065459,82182.2822221739,293.67284912365164,279.84296971073024,-6.679350372178785,0.003879675809337905,3.344222022651961,399.56645685892516,175
1264,2467.3355730266385,877.3510047727256,276.59624264488883,-14.725515191432649,81999.13414470264,292.92193607751204,279.9351091377612,-6.676928044665412,0.003878398830872291,3.344222022651961,399.56645685892516,175
1358,767.686591342233,944.5859055030277,276.59338350556675,-14.971126278397374,75869.99064740672,283.0855017757758,268.01086658087223,-6.5925799546043145,0.004050955149135307,3.344222022651961,399.56645685892516,175
211,3031.1646690706293,159.23654883486628,276.70105620933333,-14.641067372833726,75738.9609139082,300.0860201162312,252.3908340834155,-6.590703234799642,0.00430166176177846,3.344222022651961,399.56645685892516,175
820,319.77604016309186,574.7721142802724,276.650554880391,-15.034274073883173,74830.81365489398,280.81430383621205,266.47792734425616,-6.577606046898095,0.004074258648062102,3.344222022651961,399.56645685892516,175
1055,551.7528238917756,738.8315537693927,276.62504477521435,-15.00145733036444,74772.47495242677,279.7926953581626,267.24241266095436,-6.576759268124613,0.00406260364584198,3.344222022651961,399.56645685892516,175
379,1111.0433025132222,271.48083206262504,276.6924807912074,-14.918811377250298,70667.4368814572,291.629883216393,242.31891499617367,-6.515453227470093,0.004480459150360358,3.344222022651961,399.56645685892516,175
359,90.03542598928293,261.3962723176592,276.69838577754973,-15.066164150518468,70385.7365062534,277.72912390342435,253.43304122015252,-6.511116526699199,0.004283971792994714,3.344222022651961,399.56645685892516,175
673,1550.9358158379223,477.8580558307521,276.6597696001506,-14.856155860030292,64090.819381108915,263.34741473650075,243.3698445273772,-6.409394438131443,0.004461111449976159,3.344222022651961,399.56645685892516,175
2850,2035.2439770508338,2017.5479743897101,276.42787806800214,-14.792561276423344,63147.8401437001,257.05924478930626,245.6548108023037,-6.393301130527915,0.004419616275594708,3.344222022651961,399.56645685892516,175
1590,626.0586807798097,1124.9185711242494,276.56704474364597,-14.99229261460921,60547.63110147102,254.71671247338057,237.70576541104901,-6.3476477688776995,0.004567411304149776,3.344222022651961,399.56645685892516,175
2857,2151.1651069151117,2018.9644841649006,276.42718859878767,-14.775841941956317,58792.45558863829,249.1674487017526,235.95560292874146,-6.315708877724646,0.004601289338011106,3.344222022651961,399.56645685892516,175
524,2320.578683798946,370.19538110382433,276.6725750519021,-14.744580776011476,58276.17971096077,249.57190369197536,233.50456861877342,-6.306132563035413,0.004649587827861932,3.344222022651961,399.56645685892516,175
2393,1227.0735174503643,1702.9176559934174,276.4781941754969,-14.907894879725674,57026.95933610358,246.54082106807073,231.30838572310202,-6.282605417594369,0.004693733850616577,3.344222022651961,399.56645685892516,175
2167,590.7616415312134,1522.5746012577695,276.5077935497715,-14.998978345184542,56398.376696650754,244.28775822989954,230.86861619800925,-6.27057138816138,0.004702674698187765,3.344222022651961,399.56645685892516,175
433,330.4698992932168,307.2514771263306,276.6904929466892,-15.031644106840414,55839.09752290291,247.20006055628573,225.8862615051372,-6.259750854686344,0.0048064012072523,3.344222022651961,399.56645685892516,175
313,1165.3035971847023,229.23847825092298,276.6985594769938,-14.910802843853544,55734.333459302696,249.12884922093895,223.71689843866665,-6.257711907434555,0.0048530084565679395,3.344222022651961,399.56645685892516,175
117,811.3196179763173,97.03125609709403,276.7198383567256,-14.961364740567783,55320.98329839131,242.95099698137204,227.70428599077934,-6.249629605380257,0.004768026193604298,3.344222022651961,399.56645685892516,175
